movement_id,date_id,vessel_key,vessel_id,vessel_category,terminal_id,container_count,move_duration,route_geometry
52,7/14/2024,Tanker_376_2,376,Tanker,599,979,790.4155516,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
714,1/13/2021,Cargo_650,650,Cargo,672,676,893.0553102,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
743,9/26/2024,Container_548,548,Container,131,883,353.7457189,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
226,4/1/2024,Passenger_983,983,Passenger,778,207,165.7359343,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
150,4/8/2023,Tanker_301,301,Tanker,627,222,585.0577484,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
628,3/14/2022,Cargo_494,494,Cargo,350,630,189.9689664,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
257,3/23/2023,Passenger_648,648,Passenger,45,954,266.1131597,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
942,8/13/2023,Container_478,478,Container,895,621,400.5676026,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
776,2/15/2023,Passenger_721,721,Passenger,110,443,462.7284775,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
955,2/12/2022,Cargo_567,567,Cargo,672,24,322.4133125,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
535,6/2/2024,Container_590,590,Container,198,155,284.7199381,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
939,5/14/2021,Cargo_817_2,817,Cargo,728,231,246.726956,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
13,1/31/2021,Passenger_394,394,Passenger,490,200,690.1359023,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
290,11/2/2024,Passenger_313,313,Passenger,197,703,305.8784239,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
2,5/7/2022,Container_702,702,Container,532,684,694.3978135,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
678,7/16/2024,Passenger_634,634,Passenger,737,380,742.8847432,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
511,12/5/2022,Container_141,141,Container,328,988,714.229873,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
287,12/11/2021,Tanker_540,540,Tanker,215,394,914.4373329,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
305,11/10/2021,Passenger_183,183,Passenger,529,445,954.4856634,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
644,12/7/2023,Container_587,587,Container,563,526,146.8606056,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
180,1/13/2023,Cargo_52,52,Cargo,395,573,320.5871213,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
515,1/18/2024,Passenger_257,257,Passenger,395,191,787.6666966,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
614,10/17/2023,Tanker_615,61,Tanker,883,300,781.803148,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
240,11/17/2022,Passenger_578,578,Passenger,748,688,70.94304246,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
228,5/16/2024,Cargo_328,328,Cargo,761,846,962.0370912,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
354,7/16/2023,Passenger_623,623,Passenger,930,423,856.204573,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
592,6/16/2024,Container_795,795,Container,374,115,899.2041722,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
254,11/21/2021,Cargo_549,549,Cargo,745,852,204.384795,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
379,12/25/2023,Passenger_411,41,Passenger,705,582,500.9199653,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
543,4/25/2024,Tanker_171,171,Tanker,529,436,440.5422107,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
186,8/19/2024,Container_572,572,Container,395,586,360.2986962,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
569,1/29/2021,Passenger_992,992,Passenger,154,823,227.3551467,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
138,1/19/2023,Container_481,481,Container,272,1,139.6065639,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
142,11/20/2021,Passenger_199,199,Passenger,733,360,870.5084268,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
237,10/5/2021,Passenger_628,628,Passenger,745,941,530.4356476,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
286,11/28/2024,Passenger_364,364,Passenger,99,301,600.826621,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
29,8/30/2022,Tanker_270,270,Tanker,169,975,261.6011618,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
962,6/26/2023,Tanker_21,21,Tanker,45,281,935.0530813,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
308,11/10/2023,Passenger_445,445,Passenger,532,467,936.3766489,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
805,3/28/2022,Passenger_366,366,Passenger,371,70,671.4500906,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
902,6/9/2024,Passenger_232_2,232,Passenger,883,726,320.5529831,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
801,1/28/2023,Tanker_933,933,Tanker,113,239,232.8441707,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
832,6/14/2021,Cargo_387,387,Cargo,895,849,595.2713228,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
100,11/25/2024,Passenger_846,846,Passenger,737,129,832.8790928,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
372,4/26/2021,Passenger_358,358,Passenger,672,116,966.9838002,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
746,6/9/2024,Passenger_532,532,Passenger,395,469,68.19040478,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
576,4/23/2023,Passenger_29,29,Passenger,529,84,334.1965058,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
5,1/20/2022,Passenger_82,82,Passenger,215,329,391.1493815,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
567,11/3/2022,Cargo_924,924,Cargo,282,689,369.0253743,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
805,6/6/2024,Tanker_669,669,Tanker,224,505,667.776196,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
829,12/23/2023,Cargo_198,198,Cargo,563,560,547.2064855,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
384,4/22/2023,Cargo_315,315,Cargo,629,90,891.3741671,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
236,10/9/2023,Container_526,526,Container,733,680,222.5512036,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
309,12/3/2021,Passenger_887,887,Passenger,629,91,399.3317888,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
296,12/7/2024,Container_175,175,Container,369,572,541.1597175,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
346,9/18/2022,Tanker_553,553,Tanker,215,791,816.7967528,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
302,12/5/2022,Container_514,514,Container,369,727,823.2396516,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
457,1/22/2024,Container_822,822,Container,883,353,859.372229,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
40,5/17/2021,Passenger_199,199,Passenger,672,155,519.1347278,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
275,10/27/2024,Cargo_924,924,Cargo,883,831,241.5994179,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
315,10/30/2022,Container_515,515,Container,425,215,726.2555169,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
153,12/28/2022,Container_613,613,Container,529,496,954.673525,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
878,11/18/2023,Tanker_321_2,321,Tanker,532,237,285.2996646,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
676,9/24/2023,Container_970_2,9,Container,728,29,198.3814859,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
912,12/6/2021,Container_106_2,106,Container,748,416,22.4758396,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
562,3/20/2022,Tanker_449,449,Tanker,374,550,666.4678646,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
109,9/28/2023,Container_635_2,635,Container,599,760,545.0150836,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
905,3/5/2024,Cargo_151,151,Cargo,131,726,134.7143633,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
458,11/27/2023,Tanker_669,66,Tanker,748,832,199.5157183,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
685,8/26/2023,Container_959,959,Container,708,814,662.2225822,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
381,1/22/2021,Cargo_898,898,Cargo,737,401,436.0174898,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
494,9/7/2021,Cargo_573,573,Cargo,705,341,233.2309114,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
489,7/24/2022,Cargo_769,769,Cargo,45,602,605.8232204,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
284,7/19/2022,Tanker_967_2,967,Tanker,45,480,52.66577217,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
555,9/7/2021,Tanker_174,174,Tanker,761,295,16.20281398,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
734,11/15/2022,Container_599,599,Container,425,31,260.8777351,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
20,7/23/2023,Tanker_230,230,Tanker,708,476,289.5187506,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
131,9/25/2023,Passenger_653,653,Passenger,371,469,104.3684237,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
843,11/28/2022,Container_478,4,Container,395,941,114.8663312,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
570,1/6/2022,Passenger_910,910,Passenger,350,813,167.8030295,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
974,11/11/2023,Tanker_310,310,Tanker,930,269,724.6087808,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
605,5/26/2024,Passenger_584,584,Passenger,733,110,806.1657776,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
654,8/14/2024,Tanker_498,498,Tanker,803,788,181.6049557,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
899,7/2/2022,Cargo_310_2,310,Cargo,291,487,656.7700784,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
661,5/13/2022,Cargo_549,549,Cargo,629,42,233.6525025,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
329,7/31/2022,Container_938,938,Container,733,754,880.0585975,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
528,8/12/2023,Container_730,730,Container,224,345,268.9277841,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
235,3/31/2021,Cargo_553,553,Cargo,387,171,129.7714129,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
334,8/25/2022,Container_53,53,Container,189,659,439.1459794,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
680,1/31/2024,Passenger_956,956,Passenger,131,785,154.2128654,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
149,10/9/2023,Cargo_553,553,Cargo,745,776,198.36685,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
672,12/8/2022,Cargo_411,411,Cargo,113,274,339.0628292,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
584,9/6/2023,Cargo_630,630,Cargo,728,592,660.7205198,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
308,6/15/2023,Cargo_302_2,30,Cargo,529,466,116.8541088,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
44,7/30/2024,Container_598,598,Container,957,870,284.1090136,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
705,11/30/2023,Cargo_769,769,Cargo,705,189,858.3646281,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
825,8/6/2022,Container_34,34,Container,460,821,273.7693672,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
730,1/30/2024,Passenger_545,545,Passenger,778,346,168.446832,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
421,9/7/2022,Passenger_747,747,Passenger,705,618,533.6164395,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
654,1/6/2024,Passenger_267,267,Passenger,291,502,33.31587978,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
415,6/22/2024,Cargo_855_2,855,Cargo,395,348,803.9511666,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
358,12/13/2023,Cargo_718,718,Cargo,371,231,222.4616314,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
327,8/4/2024,Passenger_849,849,Passenger,387,364,132.8580044,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
211,7/27/2023,Passenger_726,726,Passenger,737,608,808.2027632,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
970,3/18/2022,Cargo_106,106,Cargo,961,615,842.7549127,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
666,7/23/2023,Container_572,5,Container,745,623,734.7315114,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
175,7/15/2023,Cargo_717,717,Cargo,371,657,234.5968697,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
865,10/19/2023,Cargo_827,827,Cargo,803,51,526.9889043,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
151,11/14/2022,Tanker_189,189,Tanker,169,394,969.0660075,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
594,6/19/2024,Cargo_254,254,Cargo,131,315,477.7660989,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
165,11/2/2023,Passenger_536,536,Passenger,45,397,949.6397267,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
361,4/27/2023,Tanker_656,656,Tanker,374,382,676.3683835,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
659,10/27/2023,Cargo_263,263,Cargo,169,176,844.9958606,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
1000,2/16/2021,Tanker_391,391,Tanker,425,965,192.4000096,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
992,12/2/2021,Tanker_499_2,499,Tanker,99,0,926.7348416,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
896,1/26/2024,Passenger_983,983,Passenger,705,596,853.3444744,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
235,6/4/2024,Tanker_663_2,663,Tanker,460,461,785.0496561,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
93,7/27/2024,Container_600,600,Container,131,704,941.2230854,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
906,8/14/2021,Container_614,614,Container,745,831,788.878856,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
924,8/23/2022,Passenger_536,536,Passenger,629,649,576.7471118,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
278,7/19/2024,Tanker_505,505,Tanker,282,767,648.6902045,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
19,11/28/2024,Cargo_156,156,Cargo,110,274,820.8942693,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
648,4/8/2023,Tanker_885,885,Tanker,131,994,749.1579183,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
76,3/4/2024,Container_926,92,Container,350,87,591.7915412,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
40,2/15/2024,Passenger_579,579,Passenger,961,670,598.079342,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
938,6/14/2024,Tanker_467,467,Tanker,110,146,880.2821204,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
496,6/2/2024,Cargo_761,76,Cargo,506,234,9.911614249,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
112,4/8/2021,Tanker_626,626,Tanker,460,826,717.9535825,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
655,2/20/2024,Tanker_321_2,321,Tanker,529,678,565.6609842,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
369,4/22/2024,Passenger_79,79,Passenger,563,634,838.2939929,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
536,1/18/2023,Tanker_779,779,Tanker,99,829,205.4369631,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
899,7/6/2021,Tanker_351,351,Tanker,737,278,525.3435657,"{'type': 'LineString', 'coordinates': [[7.509962, 52.294029], [8.48394, 53.539971]]}"
